id	member_id	loan_amnt	funded_amnt	funded_amnt_inv	term	int_rate	installment	grade	sub_grade	emp_title	emp_length	home_ownership	annual_inc	verification_status	issue_d	pymnt_plan	desc	purpose	title	zip_code	addr_state	dti	delinq_2yrs	earliest_cr_line	inq_last_6mths	mths_since_last_delinq	mths_since_last_record	open_acc	pub_rec	revol_bal	revol_util	total_acc	initial_list_status	out_prncp	out_prncp_inv	total_pymnt	total_pymnt_inv	total_rec_prncp	total_rec_int	total_rec_late_fee	recoveries	collection_recovery_fee	last_pymnt_d	last_pymnt_amnt	next_pymnt_d	last_credit_pull_d	collections_12_mths_ex_med	mths_since_last_major_derog	policy_code	application_type	default_ind
1048813	1279985	25000	25000	25000	 60 months	14.65	590.17	C	C3		n/a	RENT	60000	Verified	Dec-11	n	"  Borrower added on 11/30/11 > credit card refinance loan<br><br> Borrower added on 11/30/11 > i need this loan to get rid of all my credit debt. if you approve it I will have more cask on hand, and will refrain on using credit , except  for emergencies. Thank you.<br> Borrower added on 12/06/11 > I have a long and strong credit history. I have<br>Never defaulted on a loan or credit card payment.<br>If given this loan I will not have any problems<br>Whatsoever paying the monthly payments.<br>I'm a very dependable borrower. Your investments<br>Will be safe with me. Thank you for your anticipated<br>Support.<br><br>"	credit_card	Credit Card Loan	104xx	NY	18.14	0	Mar-99	1			15	0	26863	47.8	34	f	0	0	34886.45	34886.45	25000	9886.45	0	0	0	Dec-15	7148.46		Dec-15	0		1	INDIVIDUAL	0
1042785	1272878	3000	3000	3000	 36 months	8.9	95.26	A	A5	Target	5 years	RENT	12000	Verified	Dec-11	n		credit_card	Credit Card loan	490xx	MI	6.8	0	Mar-06	1			12	0	3382	30.5	14	f	0	0	3427.746711	3427.75	3000	427.75	0	0	0	Dec-14	103.79		Dec-14	0		1	INDIVIDUAL	0
1048987	1280133	10000	10000	9975	 36 months	6.03	304.36	A	A1	Fidelity Information Services	10+ years	MORTGAGE	60000	Verified	Dec-11	n		moving	Moving Loan	322xx	FL	12.08	0	Jan-04	0			8	0	6314	30.2	11	f	0	0	10913.99313	10886.71	10000	913.99	0	0	0	May-14	2397.37		May-14	0		1	INDIVIDUAL	0
1048874	1280053	12000	12000	12000	 36 months	12.42	400.99	B	B4	jacksonville auto salvage	10+ years	MORTGAGE	54600	Source Verified	Dec-11	n	  Borrower added on 11/30/11 > would like to pay off credit cards and pay back at lower intrest and pay off at earlier date<br><br> Borrower added on 11/30/11 > i am applying for loan to pay off high interst credit cards and get out of   debt sooner<br>	credit_card	pay off cards	720xx	AR	14	0	Feb-00	0			7	0	12007	94.5	23	f	0	0	6005.4	6005.4	4459.55	1545.85	0	0	0	Mar-13	400.99		Jan-16	0		1	INDIVIDUAL	1
1048877	1280056	4800	4800	4800	 36 months	12.42	160.4	B	B4		n/a	RENT	30000	Verified	Dec-11	n		debt_consolidation	Debt Consolidation Loan	700xx	LA	22.88	0	Oct-00	0	53		10	0	3578	21.4	24	f	0	0	5772.507824	5772.51	4800	972.51	0	0	0	Dec-14	165.85		Jan-16	0		1	INDIVIDUAL	0
1048337	1279457	15000	15000	15000	 36 months	10.65	488.6	B	B2	Stanford Hospital & Clinics	8 years	MORTGAGE	75000	Source Verified	Dec-11	n		credit_card	my loan	945xx	CA	16.34	0	Oct-02	0			16	0	20796	59.8	29	f	0	0	2928.24	2928.24	2178.24	750	0	0	0	Jun-12	488.6		Jan-16	0		1	INDIVIDUAL	1
1048835	1280009	24000	24000	24000	 60 months	12.69	542.28	B	B5	Verizon	10+ years	RENT	115000	Source Verified	Dec-11	n		small_business	Small_Business Loan	114xx	NY	10.25	0	Jul-96	0			12	0	25685	52.6	26	f	5618.12	5618.12	26546.5	26546.5	18381.87	8164.63	0	0	0	Jan-16	542.28	Feb-16	Jan-16	0		1	INDIVIDUAL	0
1048982	1280127	20000	20000	20000	 36 months	14.65	689.89	C	C3	medialink	10+ years	MORTGAGE	150000	Source Verified	Dec-11	n		debt_consolidation	credit card and home improvement debt	922xx	CA	5.62	0	Dec-01	1			8	0	11551	84.5	20	f	0	0	24617.69737	24617.7	20000	4548.84	68.85574088	0	0	Apr-14	5940.09		Jan-16	0		1	INDIVIDUAL	0
1048016	1279150	25000	25000	24950	 60 months	14.27	585.22	C	C2	Four Food Studio	< 1 year	RENT	60000	Source Verified	Dec-11	n		debt_consolidation	Debt Consolidation Loan	117xx	NY	20.68	0	Oct-94	0			9	0	19945	64.6	20	f	0	0	20699.61	20658.44	11110.47	7603.25	0	1985.89	19.7257	Aug-14	585.22		Jan-15	0		1	INDIVIDUAL	1
1048797	1279967	3000	3000	3000	 36 months	12.42	100.25	B	B4	EPL. Inc	10+ years	MORTGAGE	81996	Not Verified	Dec-11	n	  Borrower added on 11/30/11 > Payoff High Interest Rate Credit Card and $1500 to fund HSA for 2012.<br>	other	Other	350xx	AL	23.65	0	Jun-98	1			12	0	19092	71.2	35	f	0	0	3606.775113	3606.78	3000	606.78	0	0	0	Dec-14	107.65		Jan-16	0		1	INDIVIDUAL	0
1047552	1278645	7875	7875	7875	 60 months	17.27	196.86	D	D3	Mandalay Bay Resort & Casino	6 years	OWN	38400	Not Verified	Dec-11	n		car	05' Hyundai Sonata 	891xx	NV	10.28	0	Jul-00	1	46		3	0	9047	70.1	16	f	0	0	2158.31	2158.31	984.57	1173.74	0	0	0	Nov-12	196.86		Jan-16	0		1	INDIVIDUAL	1
1048806	1279977	35000	35000	34975	 60 months	11.71	773.44	B	B3	"STMicroelectronics, Inc."	10+ years	MORTGAGE	75000	Verified	Dec-11	n		debt_consolidation	Debt Consolidation	850xx	AZ	20.02	0	Jan-90	0			14	0	37503	40.4	33	f	0	0	41705.93	41676.15	35000	6705.93	0	0	0	Nov-13	24713.99		Nov-13	0		1	INDIVIDUAL	0
1048550	1279892	10000	10000	10000	 36 months	11.71	330.76	B	B3	"Tricor America, Inc."	5 years	RENT	39600	Not Verified	Dec-11	n		debt_consolidation	Card Closer	941xx	CA	10.48	0	Nov-89	0		98	7	1	9495	66.9	8	f	0	0	11663.96	11663.96	10000	1663.96	0	0	0	Dec-13	4073.75		Jan-16	0		1	INDIVIDUAL	0
1048800	1279969	5600	5600	5450	 36 months	7.51	174.23	A	A3	Mayo Clinic	10+ years	RENT	43000	Source Verified	Dec-11	n	  Borrower added on 11/30/11 > I plan to pay off 2 credit cards and send a large payment to a 3rd.<br>	debt_consolidation	Debt Consolidation	852xx	AZ	20.51	0	Sep-98	2			9	0	8514	34.8	26	f	0	0	6070.15	5907.57	5600	470.15	0	0	0	May-13	3263.76		May-13	0		1	INDIVIDUAL	0
1048395	1279722	21000	21000	20875	 36 months	7.51	653.33	A	A3		n/a	MORTGAGE	49200	Verified	Dec-11	n		credit_card	Happiness is 	591xx	MT	27.02	0	Sep-62	1			8	0	14491	19.7	15	f	0	0	23043.77	22906.61	21000	2043.77	0	0	0	Sep-13	10000.95		Sep-13	0		1	INDIVIDUAL	0
1048535	1279878	12300	12300	12300	 36 months	7.51	382.67	A	A3	Miami Dade County Public Schools	7 years	RENT	45000	Source Verified	Dec-11	n		debt_consolidation	Personal 2	333xx	FL	22.29	0	Sep-98	1			6	0	27282	79.1	22	f	0	0	12125.52	12125.52	10411.99	1438.82	0	274.71	2.627500002	Jul-14	382.67		Dec-14	0		1	INDIVIDUAL	1
1048519	1279860	6000	6000	6000	 36 months	10.65	195.44	B	B2	Cape Atlantic INK	6 years	OWN	65000	Source Verified	Dec-11	n	  Borrower added on 11/30/11 > Looking for a loan to finish paying off some high interest credit card debt and improve the amount of interest I am paying monthly.<br>	debt_consolidation	Loan to pay  high interest Credit Cards	082xx	NJ	24.57	1	Aug-87	1	8		19	0	27533	45.3	29	f	0	0	7034.612845	7034.61	6000	1034.61	0	0	0	Dec-14	200.71		Jan-16	0		1	INDIVIDUAL	0
1032109	1261743	14550	14550	14550	 36 months	11.71	481.26	B	B3	kroger inc	10+ years	MORTGAGE	45000	Source Verified	Dec-11	n		credit_card	debtfreein36	301xx	GA	15.6	0	Aug-99	0			4	0	17588	93.1	13	f	0	0	17320.44493	17320.44	14550	2770.44	0	0	0	Dec-14	499.74		Dec-14	0		1	INDIVIDUAL	0
1047889	1278999	25600	25600	25600	 36 months	15.96	899.52	C	C5	St. Joseph Health System	2 years	RENT	122000	Verified	Dec-11	n	  Borrower added on 11/30/11 > The loan amount is going to be used to pay off credit cards and later close those account once they have been paid off.  Thank you! :)<br>	debt_consolidation	Credit Card Consolidation	908xx	CA	18.01	0	Nov-95	2			10	0	34759	74.3	43	f	0	0	31849.93583	31849.94	25600	6249.94	0	0	0	Mar-14	8521.18		Mar-14	0		1	INDIVIDUAL	0
1048727	1279694	22000	22000	22000	 60 months	14.65	519.35	C	C3	KP Sports	1 year	MORTGAGE	93000	Source Verified	Dec-11	n	"  Borrower added on 12/02/11 > Job Description:<br>* Work for a Sports Marketing firm<br>*Our firm takes over marketing and community partnership efforts for local universities across the country.  <br>*Stable industry<br>*Completed bachelor&rsquo;s degree <br>What makes me a good borrower:<br>* Competitive yearly income <br>*Strong credit rating<br>How we plan to use the funds:<br>*Only to consolidate credit card debt:<br>*Paying off credit card debt<br>*This loan will be used to consolidate the debt into one payment, which is a more effective way to chip away at the debt.<br>*Helpful for long term plans to become debt free<br>Thanks,<br><br> Borrower added on 12/02/11 > How the majority of the debt was established?<br><br>Unexpected medical bills this past year.<br>"	debt_consolidation	Debt Consolidation Loan	844xx	UT	6.93	0	Jul-01	1			6	0	18667	71.8	13	f	5316.13	5316.13	25446.59	25446.59	16683.87	8762.72	0	0	0	Jan-16	519.35	Feb-16	Jan-16	0		1	INDIVIDUAL	0
1047357	1278450	35000	35000	34960.89318	 60 months	15.96	850.39	C	C5	U.S. Army	10+ years	MORTGAGE	96000	Verified	Dec-11	n	  Borrower added on 11/30/11 > Thanks for the consideration<br><br> Borrower added on 11/30/11 > Thanks.<br>	debt_consolidation	Consolidation Nov 2011	801xx	CO	15.04	0	Feb-92	1			4	0	28782	88	19	f	0	0	31879.87	31826.9	8325.72	10176.34	0	13377.81	2318.8269	Feb-14	1284.97		Jan-16	0		1	INDIVIDUAL	1
1048710	1279676	7000	7000	6975	 60 months	14.27	163.86	C	C2	ACG Design  and  Landscape	4 years	MORTGAGE	45996	Source Verified	Dec-11	n		other	major purchase	410xx	KY	12.18	0	Mar-98	2	80		11	0	27126	67.1	16	f	0	0	1511.74	1506.37	583.15	560.51	0	368.08	3.53	Jul-12	163.86		Dec-12	0		1	INDIVIDUAL	1
1037219	1266912	9000	9000	9000	 36 months	7.9	281.62	A	A4	City of Fontana	5 years	MORTGAGE	59000	Source Verified	Dec-11	n		debt_consolidation	Debit Elimination Plan	923xx	CA	12.26	0	Jan-98	0			6	0	2647	91.3	12	f	0	0	10136.79288	10136.79	9000	1136.79	0	0	0	Dec-14	288.67		Dec-14	0		1	INDIVIDUAL	0
1048475	1279810	8000	8000	8000	 36 months	16.29	282.41	D	D1	Dr.Joseph Stan	10+ years	RENT	48000	Not Verified	Dec-11	n		debt_consolidation	pay off cards	912xx	CA	15.53	0	Feb-07	1			6	0	7505	94.9	11	f	0	0	9293.11	9293.11	8000	1293.11	0	0	0	Feb-13	5627.04		Jan-16	0		1	INDIVIDUAL	0
1048692	1279655	6500	6500	6500	 36 months	14.27	223.01	C	C2	PCM Studios	1 year	MORTGAGE	48500	Verified	Dec-11	n		debt_consolidation	1st step to fredom	254xx	WV	11.36	0	Sep-00	3	35		2	0	0	62.31	28	f	0	0	7995.332703	7995.33	6500	1495.33	0	0	0	Nov-14	136		Nov-14	0		1	INDIVIDUAL	0
1048690	1279653	4000	4000	4000	 36 months	14.27	137.24	C	C2	matrix energy solutions	1 year	RENT	36000	Source Verified	Dec-11	n	  Borrower added on 11/30/11 > i need this money to pay back my parents and i could start on my own i would like to pay back this loan in little has 4 to 6 months i been working at my job over a year and and my money is very stable <br>	debt_consolidation	personal 	925xx	CA	1.37	1	Sep-06	1	18		4	0	1155	48.1	7	f	0	0	4937.460259	4937.46	4000	937.46	0	0	0	Dec-14	146.54		Jan-16	0		1	INDIVIDUAL	0
1048681	1279645	14000	14000	14000	 60 months	19.91	370.22	E	E4	Brim Tractor Co	10+ years	MORTGAGE	47000	Source Verified	Dec-11	n	  Borrower added on 11/30/11 > I'm going to pay off my credit cards<br>My job is very stable. I've been there for almost 11 years and am well liked.<br>	debt_consolidation	lower interest	982xx	WA	11.31	0	Jan-95	1	69		8	0	12103	71.6	18	f	3699.88	3699.88	18128.04	18128.04	10300.12	7827.92	0	0	0	Jan-16	370.22	Feb-16	Jan-16	0		1	INDIVIDUAL	0
1048666	1279628	7000	7000	7000	 36 months	6.62	214.93	A	A2	CITY OF BOSTON	< 1 year	RENT	33000	Source Verified	Dec-11	n	  Borrower added on 11/30/11 > To pay off mmy overdraft and my macys credit card and the citizens bank credit card <br><br> Borrower added on 11/30/11 > to pay off my overdraft protection my macys visa credit card and my citizens bank master card credit card<br>	debt_consolidation	CREDIT CARD DEBT	021xx	MA	9.27	0	Dec-01	0			7	0	3762	59.7	16	f	0	0	7735.335806	7735.34	7000	735.34	0	0	0	Dec-14	229.17		Jul-15	0		1	INDIVIDUAL	0
1048307	1279426	15000	15000	15000	 36 months	15.96	527.06	C	C5	Clyde's of Gallery Place	6 years	RENT	48000	Not Verified	Dec-11	n		credit_card	Credit Card Loan	200xx	DC	14.78	0	Aug-99	2			10	0	18197	91.9	19	f	0	0	18966.4625	18966.46	15000	3966.46	0	0	0	Dec-14	548.48		Jan-16	0		1	INDIVIDUAL	0
1048110	1279253	9925	9925	9725	 36 months	6.62	304.74	A	A2	Applied Ecological Services	< 1 year	RENT	24000	Source Verified	Dec-11	n		debt_consolidation	Consolidate	660xx	KS	20.95	0	Apr-97	0			10	0	16232	60.3	36	f	0	0	10968.61382	10747.58	9925	1043.61	0	0	0	Dec-14	317.53		Dec-14	0		1	INDIVIDUAL	0
1048659	1268499	15850	15850	15825	 60 months	17.27	396.22	D	D3	MNMC	< 1 year	RENT	28000	Not Verified	Dec-11	n	  Borrower added on 11/22/11 > i am working full time.. i want to pay off my credit card ..<br>Borrower added on 11/22/11 > i am working full time.. i want to pay off my credit card ..<br> Borrower added on 12/01/11 > i verified my email<br>	credit_card	credit card	168xx	PA	15.9	0	Nov-04	1	46		9	0	16398	65.3	22	f	0	0	14375.26	14352.68	6468.14	6290.65	0	1616.47	281.3574	Jan-15	100		Jan-16	0		1	INDIVIDUAL	1
1047727	1278835	9000	9000	8925	 36 months	16.29	317.71	D	D1		n/a	MORTGAGE	33098.88	Not Verified	Dec-11	n		credit_card	High rate credit cards & Dental work	566xx	MN	12.18	0	Jan-90	0	45		4	0	11338	93.7	14	f	0	0	11435.03164	11339.77	9000	2435.03	0	0	0	Dec-14	323.5		Dec-14	0		1	INDIVIDUAL	0
1048435	1279767	1325	1325	1325	 36 months	6.62	40.69	A	A2	University of CA San Diego	10+ years	OWN	39456	Not Verified	Dec-11	n	  Borrower added on 11/30/11 > I had major repair work done on my car.<br>	other	Other Loan	920xx	CA	26.22	0	Feb-00	1			9	0	10791	43.8	29	f	0	0	1464.097222	1464.1	1325	139.1	0	0	0	Dec-14	43.59		Jan-16	0		1	INDIVIDUAL	0
1048621	1279579	35000	35000	34900	 60 months	12.42	786.01	B	B4	Medical Imaging of Fredericksburg	3 years	RENT	65000	Verified	Dec-11	n	  Borrower added on 12/01/11 > I want to purchase my ultrasound equipment.<br>	small_business	My Loan	224xx	VA	10.34	0	May-96	0			5	0	17574	57.2	18	f	0	0	9427.32	9400.44	5382.07	4045.25	0	0	0	Dec-12	786.01		Jan-16	0		1	INDIVIDUAL	1
1048407	1279738	6000	6000	6000	 36 months	7.51	186.67	A	A3	University of Hartford	6 years	RENT	30000	Source Verified	Dec-11	n	"  Borrower added on 12/01/11 > Looking to consolidate credit card debt to one place.  I can continue making the same payments as I am now, but save on interest and get rid of the debt much sooner.  I have very stable employment, an excellent record of making payments on time and no instances of default on any debts.  Thank you for your consideration.<br>"	credit_card	CC Refinance	060xx	CT	22.12	0	Nov-00	1			7	0	11485	54.2	28	f	0	0	6037.78	6037.78	6000	37.78	0	0	0	Jan-12	6038.12		Jan-12	0		1	INDIVIDUAL	0
1048161	1279310	15000	15000	15000	 36 months	15.96	527.06	C	C5	IBM	1 year	MORTGAGE	135000	Verified	Dec-11	n		credit_card	Credit Card Loan	145xx	NY	6.86	0	Apr-95	1	49		12	0	11572	24.9	32	f	0	0	18186.84	18186.84	15000	3186.84	0	0	0	Sep-13	7672.02		Jan-16	0		1	INDIVIDUAL	0
1048051	1279189	35000	35000	34925	 60 months	12.69	790.82	B	B5	"Grassy Plain Service Center, Inc"	10+ years	RENT	60000	Source Verified	Dec-11	n	"  Borrower added on 11/30/11 > Inventory &amp; Cash Flow, Always Pay My Bills, Job is Stable<br> Borrower added on 12/01/11 > Inventory and cash flow.  I pay my bills promptly.  My job is very stable.<br><br> Borrower added on 12/01/11 > I am a very responsible person, pay my bills on time and will use the money for inventory and cash flow.<br>"	small_business	Inventory/Cash Flow	068xx	CT	1.5	2	Jul-98	0	6		5	0	955	6.4	27	f	0	0	15265.65	15233.18	7784.06	5649.51	0	1832.08	309.7961	May-13	790.82		Feb-13	0		1	INDIVIDUAL	1
1048392	1279717	10000	10000	9950	 36 months	15.27	347.98	C	C4	Kelly Scientific Sercives	< 1 year	RENT	64000	Verified	Dec-11	n	"  Borrower added on 11/30/11 > I have a stable job, just need to consolidate debt from coming out of some life changing events. I am looking for a new beginning and being able to get rid of the debt is part of it.<br>"	debt_consolidation	Debt Consolidation Loan	208xx	MD	3.64	0	Feb-02	3		85	3	1	6565	69.1	10	f	0	0	12517.38569	12454.9	10000	2517.39	0	0	0	Dec-14	371.66		Feb-15	0		1	INDIVIDUAL	0
1048140	1279286	3000	3000	3000	 36 months	7.9	93.88	A	A4	De Soto School District	3 years	OWN	35004	Source Verified	Dec-11	n	  Borrower added on 11/30/11 > bills<br>	debt_consolidation	bills	630xx	MO	15.7	0	Dec-05	1			12	0	2689	14.6	30	f	0	0	3203.95	3203.95	3000	203.95	0	0	0	Dec-12	2174.26		Dec-12	0		1	INDIVIDUAL	0
1048572	1279521	12000	12000	12000	 60 months	19.03	311.49	E	E2	Family Preservation services of Fl	7 years	MORTGAGE	34000	Source Verified	Dec-11	n	  Borrower added on 11/30/11 > I want to consolidate my bills and make it easier to manage my bank account<br> Borrower added on 11/30/11 > I always seem to pay my bills on time but end up with nothing at the end of each pay period .With this loan I can get alittle ahead<br> Borrower added on 12/01/11 > I am looking to have a fresh start financially and this loan will make that possible. <br> Borrower added on 12/06/11 > I am so excited to consolidate my bills and to  have that feeling of financial security .<br>	debt_consolidation	On Top	349xx	FL	13.41	0	Jul-96	2	71		6	0	10928	49.4	9	f	0	0	1638.7	1638.7	493.24	744.76	0	400.7	4.39	Apr-12	311.49		Sep-12	0		1	INDIVIDUAL	1
1048336	1279456	6325	6325	6325	 36 months	10.65	206.03	B	B2	UT Health Science Center	5 years	RENT	55000	Not Verified	Dec-11	n		debt_consolidation	Debt Consildate CC	775xx	TX	3.77	1	Jun-02	0	17		10	0	3859	21.6	16	f	0	0	7409.979787	7409.98	6325	1084.98	0	0	0	Oct-14	619.05		Oct-14	0		1	INDIVIDUAL	0
1048151	1279299	10000	10000	10000	 36 months	6.03	304.36	A	A1	Crowley Maritime Corp.	10+ years	MORTGAGE	79992	Source Verified	Dec-11	n	  Borrower added on 11/30/11 > Debt Consolidation<br>	debt_consolidation	Consolidation	322xx	FL	12.21	0	Nov-84	1			15	0	10220	17.4	42	f	0	0	10956.31633	10956.32	10000	956.32	0	0	0	Dec-14	307.88		Jun-15	0		1	INDIVIDUAL	0
1048362	1279484	12000	12000	12000	 36 months	8.9	381.04	A	A5	Bank of America Merrill Lynch	5 years	RENT	65000	Not Verified	Dec-11	n		wedding	Wedding Loan	750xx	TX	10.28	0	Oct-05	0			3	0	2167	45.1	11	f	0	0	12500.66	12500.66	12000	500.66	0	0	0	Jun-12	10598.86		Mar-14	0		1	INDIVIDUAL	0
1047906	1279017	4000	4000	4000	 36 months	10.65	130.3	B	B2	HCA Shared Services	< 1 year	RENT	12000	Not Verified	Dec-11	n	"  Borrower added on 11/30/11 > This loan will help cover relocation expenses.  I am a good borrower because I have good credit history and am very responsible with regard to paying off debt. <br> Borrower added on 12/02/11 > This loan will help cover relocation expensed.  My monthly budget is $500.  I have steady, reliable income. I am a good borrower because I have firmly established excellent credit history, due to always responsibly paying all of my bills on time.<br>"	other	Housing 	300xx	GA	8.9	0	May-07	0			2	0	3354	45.3	4	f	0	0	4676.048397	4676.05	4000	676.05	0	0	0	Aug-14	475.63		Jan-16	0		1	INDIVIDUAL	0
1048315	1279434	6500	6500	6500	 36 months	12.42	217.2	B	B4	McMillin Realty	10+ years	MORTGAGE	97296	Source Verified	Dec-11	n	  Borrower added on 11/30/11 > Loan consolidation for 5 credit cards with 24% or better APR.<br>	debt_consolidation	Credit Card Consolidation Loan	919xx	CA	11.66	0	Jun-94	1	36		9	0	7466	49.8	32	f	0	0	7816.074839	7816.07	6500	1316.07	0	0	0	Dec-14	228.63		Jan-16	0		1	INDIVIDUAL	0
1048083	1279221	29700	29700	29675	 60 months	17.27	742.45	D	D3	Workflow One	5 years	RENT	58500	Verified	Dec-11	n		small_business	Small Business Loan	430xx	OH	11.49	0	Jun-95	2	58		9	0	8322	15.8	48	f	0	0	9651.58	9643.51	4462.18	5176.67	0	12.73	0	Jan-13	742.45		Jan-16	0		1	INDIVIDUAL	1
1048279	1279397	4000	4000	4000	 36 months	11.71	132.31	B	B3	Florida Department of Citrus	5 years	MORTGAGE	37620	Not Verified	Dec-11	n	  Borrower added on 11/30/11 > Funds will be used to purchase a Cook Utility Building.<br>	debt_consolidation	Home Improvement	338xx	FL	22.07	0	Feb-94	1	47		8	0	6631	25.4	38	f	0	0	4347.64	4347.64	4000	347.64	0	0	0	Oct-12	3162.89		Oct-15	0		1	INDIVIDUAL	0
986905	1210895	15000	15000	15000	 36 months	7.9	469.36	A	A4	Graves Dougherty Hearon & Moody	6 years	MORTGAGE	158000	Verified	Dec-11	n	"  Borrower added on 11/30/11 > We need this loan to make repairs to our foundation.  This will also cover replacing the windows in the older part of our home.  The foundation will cost around $9,000 and the windows around $3,000 - $4000.  It will also provide a cushion to be sure that we can do things like repair the skirting around the house after the foundation work is done.  <br>"	home_improvement	Foundation Repair	787xx	TX	22.07	0	Aug-95	0			18	0	23140	52.1	41	f	0	0	16895.75103	16895.75	15000	1895.75	0	0	0	Dec-14	474.91		Jan-16	0		1	INDIVIDUAL	0
1048064	1279202	35000	35000	35000	 60 months	14.27	819.3	C	C2	Drumlummand Gold Corp	< 1 year	MORTGAGE	65000	Verified	Dec-11	n		debt_consolidation	Debt Consolidation Loan	596xx	MT	23.8	0	Aug-00	3			7	0	25631	69.5	32	f	8411.52	8411.52	40126.98	40126.98	26588.49	13538.49	0	0	0	Jan-16	819.3	Feb-16	Jan-16	0		1	INDIVIDUAL	0
1048075	1279213	20000	20000	20000	 36 months	6.62	614.08	A	A2	Precision Document Solutions	4 years	MORTGAGE	55000	Verified	Dec-11	n		small_business	Small Business Loan	751xx	TX	5.04	0	Jun-99	0			18	0	10250	19.9	41	f	0	0	22103.94637	22103.95	20000	2103.95	0	0	0	Dec-14	633.25		Dec-14	0		1	INDIVIDUAL	0
1048215	1279332	24000	24000	23975	 60 months	12.69	542.28	B	B5	Lamont Digital Systems	10+ years	MORTGAGE	220000	Verified	Dec-11	n	"  Borrower added on 11/30/11 > Job is stable been at growing company 10.5 years with good income, Funds are to be used for debt consolidation.<br>"	credit_card	Credit Card Loan	920xx	CA	8.05	0	Mar-99	1			11	0	54079	41.2	28	f	0	0	20788.45	20766.89	15040.91	5720.57	26.97544148	0	0	Apr-14	27.62		Jan-16	0		1	INDIVIDUAL	1
1048044	1279180	6500	6500	6500	 36 months	13.49	220.55	C	C1	Saratoga slice inc.	8 years	OWN	25000	Not Verified	Dec-11	n	  Borrower added on 11/30/11 > I need this loan for car repairs<br><br> Borrower added on 11/30/11 > I need this loan for car repairs<br>	other	Auto repairs	193xx	PA	21.89	0	Dec-04	1	30		5	0	0	0	17	f	0	0	7805.52	7805.52	6500	1305.52	0	0	0	Feb-14	2309.77		Oct-14	0		1	INDIVIDUAL	0
1036762	1266440	19750	19750	19700	 60 months	13.49	454.35	C	C1	Town of Hamden	10+ years	MORTGAGE	60000	Verified	Dec-11	n	  Borrower added on 11/30/11 > Pay off credit cards<br>	credit_card	Debt consolidation	064xx	CT	8.8	0	Dec-88	1	80		9	0	19464	60.4	21	f	0	0	5975.66	5960.49	2694.08	2285.07	0	996.51	8.73	Nov-12	454.35		Feb-15	0		1	INDIVIDUAL	1
1048248	1279366	9000	9000	9000	 36 months	12.69	301.91	B	B5	union pacific railroad	5 years	MORTGAGE	80000	Not Verified	Dec-11	n		credit_card	credit card payoff	637xx	MO	18.38	0	Aug-96	3			9	0	7904	86.8	27	f	0	0	10816.63292	10816.63	9000	1816.63	0	0	0	Jul-14	1782.99		Nov-15	0		1	INDIVIDUAL	0
1045354	1275976	14400	14400	14350	 60 months	11.71	318.22	B	B3	traer joes	10+ years	MORTGAGE	84000	Source Verified	Dec-11	n	  Borrower added on 11/30/11 > Stable job for 11 years. Good credit I make payments on time. Buying a car I love!<br> Borrower added on 11/30/11 > That can go 4x4 in the snow  Paid off my Audi car loan earlier this year. <br> Borrower added on 12/02/11 > Thank you for checking out my loan and helping me buy my dream Jeep!<br> Borrower added on 12/09/11 > I am purchasing the Jeep from a private seller not a dealer hence my need for a personal loan<br> Borrower added on 12/12/11 >  It's a 1987 jeep grand wagoneer with low mileage in mint condition!<br>	car	Jeep	949xx	CA	10.5	0	Mar-96	0	48		12	0	8655	41.6	22	f	0	0	18679.1941	18614.36	14400	4279.19	0	0	0	Aug-15	2114.45		Jan-16	0		1	INDIVIDUAL	0
1048214	1279331	10000	10000	10000	 36 months	15.96	351.38	C	C5	GameStop	4 years	RENT	280000	Source Verified	Dec-11	n		credit_card	America Express	900xx	CA	6.27	0	Jun-01	1			13	0	19467	91.7	15	f	0	0	12641.48737	12641.49	10000	2641.49	0	0	0	Dec-14	373.09		Jan-16	0		1	INDIVIDUAL	0
1031182	1260588	35000	35000	34961.98836	 60 months	19.03	908.5	E	E2	U.S. Probation Office	4 years	MORTGAGE	60000	Verified	Dec-11	n		credit_card	Pay off Credit Cards	785xx	TX	13.06	0	Nov-94	0			7	0	20839	85.1	35	f	0	0	10877.29	10837.2	3789.3	5275.4	0	1812.59	17.61	Oct-12	908.5		Mar-13	0		1	INDIVIDUAL	1
1047612	1278509	24250	24250	24225	 60 months	24.11	699.18	G	G5	Medical Management Options	1 year	MORTGAGE	108000	Verified	Dec-11	n	  Borrower added on 11/30/11 > We will be using this load to consolidate our credit card debt.  By doing this we will be able to pay off our credit card debt much sooner.  I have a very stable job and have lived in our home for over 6 years.  We are current on all of our obligations and look forward to reducing our liabilities.<br>	credit_card	Credit Card Loan	707xx	LA	12.27	0	Nov-94	2			8	0	17522	99	28	f	0	0	35617.80106	35581.08	24250	11367.8	0	0	0	Apr-14	17453.87		Dec-15	0		1	INDIVIDUAL	0
1048026	1279160	7800	7800	7800	 36 months	13.49	264.66	C	C1	The Weeks Lerman Group	10+ years	MORTGAGE	300000	Verified	Dec-11	n		home_improvement	kitchen 	115xx	NY	5.1	1	Feb-98	3	18		8	0	38002	87.8	34	f	0	0	9561.611531	9561.61	7800	1731.61	30	0	0	Jan-15	24.91		Oct-15	0		1	INDIVIDUAL	0
